feature_index,feature_name,component,feature_type,coefficient,abs_coefficient,nonzero
341,cyz_48,48,off_diagonal,-0.0,0.0,False
345,cxy_49,49,off_diagonal,-0.0,0.0,False
350,w_50,50,weight,-0.0,0.0,False
301,w_43,43,weight,-0.0,0.0,False
351,cxx_50,50,diagonal,-0.0,0.0,False
352,cxy_50,50,off_diagonal,0.0,0.0,False
353,cxz_50,50,off_diagonal,-0.0,0.0,False
354,cyy_50,50,diagonal,0.0,0.0,False
355,cyz_50,50,off_diagonal,-0.0,0.0,False
356,czz_50,50,diagonal,0.0,0.0,False
359,cxy_51,51,off_diagonal,0.0,0.0,False
360,cxz_51,51,off_diagonal,-0.0,0.0,False
361,cyy_51,51,diagonal,-0.0,0.0,False
330,cxx_47,47,diagonal,-0.0,0.0,False
329,w_47,47,weight,-0.0,0.0,False
328,czz_46,46,diagonal,-0.0,0.0,False
326,cyy_46,46,diagonal,-0.0,0.0,False
302,cxx_43,43,diagonal,0.0,0.0,False
303,cxy_43,43,off_diagonal,-0.0,0.0,False
304,cxz_43,43,off_diagonal,-0.0,0.0,False
306,cyz_43,43,off_diagonal,-0.0,0.0,False
307,czz_43,43,diagonal,-0.0,0.0,False
308,w_44,44,weight,-0.0,0.0,False
310,cxy_44,44,off_diagonal,-0.0,0.0,False
311,cxz_44,44,off_diagonal,0.0,0.0,False
312,cyy_44,44,diagonal,0.0,0.0,False
313,cyz_44,44,off_diagonal,-0.0,0.0,False
314,czz_44,44,diagonal,-0.0,0.0,False
316,cxx_45,45,diagonal,0.0,0.0,False
319,cyy_45,45,diagonal,0.0,0.0,False
320,cyz_45,45,off_diagonal,-0.0,0.0,False
321,czz_45,45,diagonal,0.0,0.0,False
322,w_46,46,weight,0.0,0.0,False
323,cxx_46,46,diagonal,-0.0,0.0,False
324,cxy_46,46,off_diagonal,-0.0,0.0,False
325,cxz_46,46,off_diagonal,0.0,0.0,False
988,cxx_141,141,diagonal,-0.0,0.0,False
989,cxy_141,141,off_diagonal,-0.0,0.0,False
991,cyy_141,141,diagonal,0.0,0.0,False
1655,cxz_236,236,off_diagonal,0.0,0.0,False
1643,cyz_234,234,off_diagonal,0.0,0.0,False
1644,czz_234,234,diagonal,-0.0,0.0,False
1645,w_235,235,weight,-0.0,0.0,False
1646,cxx_235,235,diagonal,-0.0,0.0,False
1647,cxy_235,235,off_diagonal,0.0,0.0,False
1648,cxz_235,235,off_diagonal,-0.0,0.0,False
1649,cyy_235,235,diagonal,-0.0,0.0,False
1650,cyz_235,235,off_diagonal,-0.0,0.0,False
1653,cxx_236,236,diagonal,0.0,0.0,False
1656,cyy_236,236,diagonal,0.0,0.0,False
1641,cxz_234,234,off_diagonal,0.0,0.0,False
1657,cyz_236,236,off_diagonal,-0.0,0.0,False
1659,w_237,237,weight,0.0,0.0,False
1660,cxx_237,237,diagonal,0.0,0.0,False
1661,cxy_237,237,off_diagonal,-0.0,0.0,False
1662,cxz_237,237,off_diagonal,0.0,0.0,False
1663,cyy_237,237,diagonal,-0.0,0.0,False
1665,czz_237,237,diagonal,0.0,0.0,False
1666,w_238,238,weight,0.0,0.0,False
1667,cxx_238,238,diagonal,-0.0,0.0,False
1642,cyy_234,234,diagonal,0.0,0.0,False
1640,cxy_234,234,off_diagonal,0.0,0.0,False
1608,cyz_229,229,off_diagonal,0.0,0.0,False
1622,cyz_231,231,off_diagonal,-0.0,0.0,False
1610,w_230,230,weight,-0.0,0.0,False
1611,cxx_230,230,diagonal,-0.0,0.0,False
1612,cxy_230,230,off_diagonal,0.0,0.0,False
1614,cyy_230,230,diagonal,-0.0,0.0,False
1616,czz_230,230,diagonal,-0.0,0.0,False
1617,w_231,231,weight,-0.0,0.0,False
1618,cxx_231,231,diagonal,0.0,0.0,False
1619,cxy_231,231,off_diagonal,0.0,0.0,False
1620,cxz_231,231,off_diagonal,-0.0,0.0,False
1623,czz_231,231,diagonal,0.0,0.0,False
1638,w_234,234,weight,-0.0,0.0,False
1624,w_232,232,weight,-0.0,0.0,False
1628,cyy_232,232,diagonal,-0.0,0.0,False
1629,cyz_232,232,off_diagonal,-0.0,0.0,False
1630,czz_232,232,diagonal,-0.0,0.0,False
1633,cxy_233,233,off_diagonal,-0.0,0.0,False
1634,cxz_233,233,off_diagonal,0.0,0.0,False
1635,cyy_233,233,diagonal,-0.0,0.0,False
1636,cyz_233,233,off_diagonal,0.0,0.0,False
1637,czz_233,233,diagonal,0.0,0.0,False
1668,cxy_238,238,off_diagonal,-0.0,0.0,False
1669,cxz_238,238,off_diagonal,0.0,0.0,False
1671,cyz_238,238,off_diagonal,0.0,0.0,False
1717,cxy_245,245,off_diagonal,0.0,0.0,False
1702,cxx_243,243,diagonal,0.0,0.0,False
1703,cxy_243,243,off_diagonal,-0.0,0.0,False
1704,cxz_243,243,off_diagonal,0.0,0.0,False
1705,cyy_243,243,diagonal,-0.0,0.0,False
1706,cyz_243,243,off_diagonal,-0.0,0.0,False
1708,w_244,244,weight,0.0,0.0,False
1712,cyy_244,244,diagonal,-0.0,0.0,False
1713,cyz_244,244,off_diagonal,-0.0,0.0,False
1716,cxx_245,245,diagonal,-0.0,0.0,False
1718,cxz_245,245,off_diagonal,-0.0,0.0,False
1672,czz_238,238,diagonal,-0.0,0.0,False
1720,cyz_245,245,off_diagonal,0.0,0.0,False
1722,w_246,246,weight,-0.0,0.0,False
1723,cxx_246,246,diagonal,0.0,0.0,False
1724,cxy_246,246,off_diagonal,0.0,0.0,False
1726,cyy_246,246,diagonal,0.0,0.0,False
1727,cyz_246,246,off_diagonal,-0.0,0.0,False
1728,czz_246,246,diagonal,-0.0,0.0,False
1729,w_247,247,weight,0.0,0.0,False
1730,cxx_247,247,diagonal,-0.0,0.0,False
1701,w_243,243,weight,0.0,0.0,False
1699,cyz_242,242,off_diagonal,0.0,0.0,False
1698,cyy_242,242,diagonal,0.0,0.0,False
1697,cxz_242,242,off_diagonal,-0.0,0.0,False
1673,w_239,239,weight,-0.0,0.0,False
1674,cxx_239,239,diagonal,-0.0,0.0,False
1675,cxy_239,239,off_diagonal,0.0,0.0,False
1677,cyy_239,239,diagonal,-0.0,0.0,False
1679,czz_239,239,diagonal,-0.0,0.0,False
1681,cxx_240,240,diagonal,0.0,0.0,False
1682,cxy_240,240,off_diagonal,0.0,0.0,False
1683,cxz_240,240,off_diagonal,-0.0,0.0,False
1684,cyy_240,240,diagonal,0.0,0.0,False
1685,cyz_240,240,off_diagonal,0.0,0.0,False
1686,czz_240,240,diagonal,-0.0,0.0,False
1687,w_241,241,weight,-0.0,0.0,False
1688,cxx_241,241,diagonal,0.0,0.0,False
1689,cxy_241,241,off_diagonal,-0.0,0.0,False
1690,cxz_241,241,off_diagonal,-0.0,0.0,False
1691,cyy_241,241,diagonal,-0.0,0.0,False
1692,cyz_241,241,off_diagonal,0.0,0.0,False
1693,czz_241,241,diagonal,0.0,0.0,False
1696,cxy_242,242,off_diagonal,-0.0,0.0,False
1609,czz_229,229,diagonal,-0.0,0.0,False
1607,cyy_229,229,diagonal,0.0,0.0,False
1481,cyy_211,211,diagonal,-0.0,0.0,False
1531,cyz_218,218,off_diagonal,0.0,0.0,False
1517,cyz_216,216,off_diagonal,-0.0,0.0,False
1518,czz_216,216,diagonal,-0.0,0.0,False
1519,w_217,217,weight,-0.0,0.0,False
1523,cyy_217,217,diagonal,0.0,0.0,False
1524,cyz_217,217,off_diagonal,-0.0,0.0,False
1527,cxx_218,218,diagonal,0.0,0.0,False
1528,cxy_218,218,off_diagonal,-0.0,0.0,False
1529,cxz_218,218,off_diagonal,-0.0,0.0,False
1530,cyy_218,218,diagonal,-0.0,0.0,False
1532,czz_218,218,diagonal,0.0,0.0,False
1515,cxz_216,216,off_diagonal,0.0,0.0,False
1533,w_219,219,weight,-0.0,0.0,False
1535,cxy_219,219,off_diagonal,-0.0,0.0,False
1536,cxz_219,219,off_diagonal,0.0,0.0,False
1537,cyy_219,219,diagonal,0.0,0.0,False
1539,czz_219,219,diagonal,-0.0,0.0,False
1541,cxx_220,220,diagonal,-0.0,0.0,False
1542,cxy_220,220,off_diagonal,0.0,0.0,False
1543,cxz_220,220,off_diagonal,-0.0,0.0,False
1546,czz_220,220,diagonal,0.0,0.0,False
1516,cyy_216,216,diagonal,0.0,0.0,False
1512,w_216,216,weight,0.0,0.0,False
1606,cxz_229,229,off_diagonal,0.0,0.0,False
1495,cyy_213,213,diagonal,-0.0,0.0,False
1484,w_212,212,weight,-0.0,0.0,False
1485,cxx_212,212,diagonal,-0.0,0.0,False
1486,cxy_212,212,off_diagonal,0.0,0.0,False
1488,cyy_212,212,diagonal,-0.0,0.0,False
1489,cyz_212,212,off_diagonal,0.0,0.0,False
1490,czz_212,212,diagonal,-0.0,0.0,False
1491,w_213,213,weight,0.0,0.0,False
1492,cxx_213,213,diagonal,-0.0,0.0,False
1493,cxy_213,213,off_diagonal,-0.0,0.0,False
1496,cyz_213,213,off_diagonal,-0.0,0.0,False
1511,czz_215,215,diagonal,0.0,0.0,False
1497,czz_213,213,diagonal,0.0,0.0,False
1498,w_214,214,weight,0.0,0.0,False
1499,cxx_214,214,diagonal,-0.0,0.0,False
1500,cxy_214,214,off_diagonal,0.0,0.0,False
1501,cxz_214,214,off_diagonal,0.0,0.0,False
1505,w_215,215,weight,0.0,0.0,False
1506,cxx_215,215,diagonal,0.0,0.0,False
1507,cxy_215,215,off_diagonal,-0.0,0.0,False
1510,cyz_215,215,off_diagonal,-0.0,0.0,False
1547,w_221,221,weight,-0.0,0.0,False
1548,cxx_221,221,diagonal,-0.0,0.0,False
1549,cxy_221,221,off_diagonal,-0.0,0.0,False
1593,cyy_227,227,diagonal,0.0,0.0,False
1582,w_226,226,weight,0.0,0.0,False
1583,cxx_226,226,diagonal,-0.0,0.0,False
1584,cxy_226,226,off_diagonal,0.0,0.0,False
1585,cxz_226,226,off_diagonal,-0.0,0.0,False
1587,cyz_226,226,off_diagonal,0.0,0.0,False
1588,czz_226,226,diagonal,-0.0,0.0,False
1589,w_227,227,weight,0.0,0.0,False
1590,cxx_227,227,diagonal,-0.0,0.0,False
1591,cxy_227,227,off_diagonal,-0.0,0.0,False
1594,cyz_227,227,off_diagonal,-0.0,0.0,False
1550,cxz_221,221,off_diagonal,0.0,0.0,False
1596,w_228,228,weight,0.0,0.0,False
1597,cxx_228,228,diagonal,-0.0,0.0,False
1598,cxy_228,228,off_diagonal,0.0,0.0,False
1599,cxz_228,228,off_diagonal,-0.0,0.0,False
1600,cyy_228,228,diagonal,0.0,0.0,False
1601,cyz_228,228,off_diagonal,-0.0,0.0,False
1602,czz_228,228,diagonal,0.0,0.0,False
1604,cxx_229,229,diagonal,-0.0,0.0,False
1605,cxy_229,229,off_diagonal,0.0,0.0,False
1581,czz_225,225,diagonal,-0.0,0.0,False
1580,cyz_225,225,off_diagonal,0.0,0.0,False
1579,cyy_225,225,diagonal,-0.0,0.0,False
1578,cxz_225,225,off_diagonal,-0.0,0.0,False
1555,cxx_222,222,diagonal,-0.0,0.0,False
1556,cxy_222,222,off_diagonal,-0.0,0.0,False
1557,cxz_222,222,off_diagonal,0.0,0.0,False
1559,cyz_222,222,off_diagonal,0.0,0.0,False
1560,czz_222,222,diagonal,-0.0,0.0,False
1562,cxx_223,223,diagonal,0.0,0.0,False
1563,cxy_223,223,off_diagonal,-0.0,0.0,False
1564,cxz_223,223,off_diagonal,-0.0,0.0,False
1565,cyy_223,223,diagonal,0.0,0.0,False
1567,czz_223,223,diagonal,0.0,0.0,False
1568,w_224,224,weight,-0.0,0.0,False
1569,cxx_224,224,diagonal,0.0,0.0,False
1570,cxy_224,224,off_diagonal,0.0,0.0,False
1571,cxz_224,224,off_diagonal,0.0,0.0,False
1572,cyy_224,224,diagonal,0.0,0.0,False
1573,cyz_224,224,off_diagonal,0.0,0.0,False
1574,czz_224,224,diagonal,0.0,0.0,False
1575,w_225,225,weight,-0.0,0.0,False
1576,cxx_225,225,diagonal,0.0,0.0,False
1731,cxy_247,247,off_diagonal,0.0,0.0,False
1733,cyy_247,247,diagonal,-0.0,0.0,False
1734,cyz_247,247,off_diagonal,0.0,0.0,False
1904,w_272,272,weight,-0.0,0.0,False
1892,cxy_270,270,off_diagonal,-0.0,0.0,False
1894,cyy_270,270,diagonal,0.0,0.0,False
1895,cyz_270,270,off_diagonal,0.0,0.0,False
1897,w_271,271,weight,-0.0,0.0,False
1898,cxx_271,271,diagonal,0.0,0.0,False
1899,cxy_271,271,off_diagonal,0.0,0.0,False
1900,cxz_271,271,off_diagonal,0.0,0.0,False
1901,cyy_271,271,diagonal,0.0,0.0,False
1903,czz_271,271,diagonal,0.0,0.0,False
1905,cxx_272,272,diagonal,0.0,0.0,False
1890,w_270,270,weight,-0.0,0.0,False
1907,cxz_272,272,off_diagonal,0.0,0.0,False
1908,cyy_272,272,diagonal,0.0,0.0,False
1909,cyz_272,272,off_diagonal,-0.0,0.0,False
1910,czz_272,272,diagonal,0.0,0.0,False
1911,w_273,273,weight,0.0,0.0,False
1912,cxx_273,273,diagonal,-0.0,0.0,False
1913,cxy_273,273,off_diagonal,-0.0,0.0,False
1914,cxz_273,273,off_diagonal,-0.0,0.0,False
1917,czz_273,273,diagonal,0.0,0.0,False
1891,cxx_270,270,diagonal,0.0,0.0,False
1889,czz_269,269,diagonal,-0.0,0.0,False
1735,czz_247,247,diagonal,-0.0,0.0,False
1871,cxy_267,267,off_diagonal,0.0,0.0,False
1862,w_266,266,weight,-0.0,0.0,False
1863,cxx_266,266,diagonal,-0.0,0.0,False
1864,cxy_266,266,off_diagonal,0.0,0.0,False
1865,cxz_266,266,off_diagonal,0.0,0.0,False
1866,cyy_266,266,diagonal,0.0,0.0,False
1867,cyz_266,266,off_diagonal,-0.0,0.0,False
1868,czz_266,266,diagonal,0.0,0.0,False
1869,w_267,267,weight,-0.0,0.0,False
1870,cxx_267,267,diagonal,0.0,0.0,False
1873,cyy_267,267,diagonal,0.0,0.0,False
1888,cyz_269,269,off_diagonal,-0.0,0.0,False
1875,czz_267,267,diagonal,-0.0,0.0,False
1877,cxx_268,268,diagonal,-0.0,0.0,False
1878,cxy_268,268,off_diagonal,-0.0,0.0,False
1879,cxz_268,268,off_diagonal,0.0,0.0,False
1880,cyy_268,268,diagonal,-0.0,0.0,False
1881,cyz_268,268,off_diagonal,0.0,0.0,False
1883,w_269,269,weight,0.0,0.0,False
1885,cxy_269,269,off_diagonal,-0.0,0.0,False
1886,cxz_269,269,off_diagonal,0.0,0.0,False
1918,w_274,274,weight,0.0,0.0,False
1919,cxx_274,274,diagonal,0.0,0.0,False
1920,cxy_274,274,off_diagonal,0.0,0.0,False
1964,cyy_280,280,diagonal,0.0,0.0,False
1953,w_279,279,weight,-0.0,0.0,False
1954,cxx_279,279,diagonal,0.0,0.0,False
1955,cxy_279,279,off_diagonal,0.0,0.0,False
1956,cxz_279,279,off_diagonal,-0.0,0.0,False
1957,cyy_279,279,diagonal,0.0,0.0,False
1960,w_280,280,weight,0.0,0.0,False
1961,cxx_280,280,diagonal,0.0,0.0,False
1962,cxy_280,280,off_diagonal,-0.0,0.0,False
1963,cxz_280,280,off_diagonal,-0.0,0.0,False
1965,cyz_280,280,off_diagonal,0.0,0.0,False
1921,cxz_274,274,off_diagonal,-0.0,0.0,False
1967,w_281,281,weight,-0.0,0.0,False
1968,cxx_281,281,diagonal,0.0,0.0,False
1969,cxy_281,281,off_diagonal,-0.0,0.0,False
1974,w_282,282,weight,-0.0,0.0,False
1976,cxy_282,282,off_diagonal,-0.0,0.0,False
1977,cxz_282,282,off_diagonal,0.0,0.0,False
1978,cyy_282,282,diagonal,0.0,0.0,False
1979,cyz_282,282,off_diagonal,0.0,0.0,False
1980,czz_282,282,diagonal,0.0,0.0,False
1950,cyy_278,278,diagonal,0.0,0.0,False
1949,cxz_278,278,off_diagonal,-0.0,0.0,False
1948,cxy_278,278,off_diagonal,0.0,0.0,False
1947,cxx_278,278,diagonal,-0.0,0.0,False
1922,cyy_274,274,diagonal,-0.0,0.0,False
1923,cyz_274,274,off_diagonal,-0.0,0.0,False
1924,czz_274,274,diagonal,0.0,0.0,False
1926,cxx_275,275,diagonal,-0.0,0.0,False
1929,cyy_275,275,diagonal,-0.0,0.0,False
1930,cyz_275,275,off_diagonal,-0.0,0.0,False
1932,w_276,276,weight,0.0,0.0,False
1933,cxx_276,276,diagonal,0.0,0.0,False
1934,cxy_276,276,off_diagonal,0.0,0.0,False
1935,cxz_276,276,off_diagonal,-0.0,0.0,False
1936,cyy_276,276,diagonal,-0.0,0.0,False
1938,czz_276,276,diagonal,0.0,0.0,False
1939,w_277,277,weight,-0.0,0.0,False
1941,cxy_277,277,off_diagonal,-0.0,0.0,False
1942,cxz_277,277,off_diagonal,0.0,0.0,False
1943,cyy_277,277,diagonal,-0.0,0.0,False
1944,cyz_277,277,off_diagonal,0.0,0.0,False
1945,czz_277,277,diagonal,-0.0,0.0,False
1946,w_278,278,weight,-0.0,0.0,False
1861,czz_265,265,diagonal,-0.0,0.0,False
1860,cyz_265,265,off_diagonal,0.0,0.0,False
1859,cyy_265,265,diagonal,0.0,0.0,False
1777,czz_253,253,diagonal,-0.0,0.0,False
1765,cxx_252,252,diagonal,0.0,0.0,False
1766,cxy_252,252,off_diagonal,-0.0,0.0,False
1767,cxz_252,252,off_diagonal,-0.0,0.0,False
1768,cyy_252,252,diagonal,-0.0,0.0,False
1769,cyz_252,252,off_diagonal,-0.0,0.0,False
1773,cxy_253,253,off_diagonal,-0.0,0.0,False
1774,cxz_253,253,off_diagonal,-0.0,0.0,False
1775,cyy_253,253,diagonal,-0.0,0.0,False
1776,cyz_253,253,off_diagonal,-0.0,0.0,False
1778,w_254,254,weight,0.0,0.0,False
1789,cyy_255,255,diagonal,-0.0,0.0,False
1779,cxx_254,254,diagonal,0.0,0.0,False
1780,cxy_254,254,off_diagonal,0.0,0.0,False
1781,cxz_254,254,off_diagonal,-0.0,0.0,False
1782,cyy_254,254,diagonal,0.0,0.0,False
1783,cyz_254,254,off_diagonal,-0.0,0.0,False
1784,czz_254,254,diagonal,0.0,0.0,False
1785,w_255,255,weight,0.0,0.0,False
1786,cxx_255,255,diagonal,-0.0,0.0,False
1787,cxy_255,255,off_diagonal,-0.0,0.0,False
1764,w_252,252,weight,-0.0,0.0,False
1763,czz_251,251,diagonal,0.0,0.0,False
1762,cyz_251,251,off_diagonal,-0.0,0.0,False
1761,cyy_251,251,diagonal,-0.0,0.0,False
1736,w_248,248,weight,-0.0,0.0,False
1739,cxz_248,248,off_diagonal,-0.0,0.0,False
1742,czz_248,248,diagonal,-0.0,0.0,False
1743,w_249,249,weight,-0.0,0.0,False
1744,cxx_249,249,diagonal,-0.0,0.0,False
1745,cxy_249,249,off_diagonal,-0.0,0.0,False
1746,cxz_249,249,off_diagonal,0.0,0.0,False
1747,cyy_249,249,diagonal,-0.0,0.0,False
1748,cyz_249,249,off_diagonal,-0.0,0.0,False
1,cxx_0,0,diagonal,-0.0,0.0,False
1751,cxx_250,250,diagonal,-0.0,0.0,False
1752,cxy_250,250,off_diagonal,0.0,0.0,False
1753,cxz_250,250,off_diagonal,0.0,0.0,False
1754,cyy_250,250,diagonal,-0.0,0.0,False
1755,cyz_250,250,off_diagonal,-0.0,0.0,False
1756,czz_250,250,diagonal,0.0,0.0,False
1757,w_251,251,weight,-0.0,0.0,False
1758,cxx_251,251,diagonal,-0.0,0.0,False
1760,cxz_251,251,off_diagonal,-0.0,0.0,False
1788,cxz_255,255,off_diagonal,-0.0,0.0,False
1791,czz_255,255,diagonal,0.0,0.0,False
1858,cxz_265,265,off_diagonal,-0.0,0.0,False
1847,czz_263,263,diagonal,-0.0,0.0,False
1830,cxz_261,261,off_diagonal,-0.0,0.0,False
1833,czz_261,261,diagonal,-0.0,0.0,False
1834,w_262,262,weight,0.0,0.0,False
1837,cxz_262,262,off_diagonal,-0.0,0.0,False
1838,cyy_262,262,diagonal,-0.0,0.0,False
1839,cyz_262,262,off_diagonal,0.0,0.0,False
1840,czz_262,262,diagonal,-0.0,0.0,False
1845,cyy_263,263,diagonal,0.0,0.0,False
1846,cyz_263,263,off_diagonal,0.0,0.0,False
1848,w_264,264,weight,0.0,0.0,False
1792,w_256,256,weight,-0.0,0.0,False
1849,cxx_264,264,diagonal,-0.0,0.0,False
1850,cxy_264,264,off_diagonal,-0.0,0.0,False
1851,cxz_264,264,off_diagonal,-0.0,0.0,False
1852,cyy_264,264,diagonal,0.0,0.0,False
1853,cyz_264,264,off_diagonal,0.0,0.0,False
1854,czz_264,264,diagonal,0.0,0.0,False
1855,w_265,265,weight,0.0,0.0,False
1856,cxx_265,265,diagonal,0.0,0.0,False
1857,cxy_265,265,off_diagonal,0.0,0.0,False
1828,cxx_261,261,diagonal,-0.0,0.0,False
1826,czz_260,260,diagonal,-0.0,0.0,False
1825,cyz_260,260,off_diagonal,-0.0,0.0,False
1824,cyy_260,260,diagonal,0.0,0.0,False
1793,cxx_256,256,diagonal,0.0,0.0,False
1794,cxy_256,256,off_diagonal,0.0,0.0,False
1795,cxz_256,256,off_diagonal,0.0,0.0,False
1796,cyy_256,256,diagonal,-0.0,0.0,False
1797,cyz_256,256,off_diagonal,-0.0,0.0,False
1798,czz_256,256,diagonal,-0.0,0.0,False
1799,w_257,257,weight,-0.0,0.0,False
1802,cxz_257,257,off_diagonal,-0.0,0.0,False
1804,cyz_257,257,off_diagonal,-0.0,0.0,False
1805,czz_257,257,diagonal,0.0,0.0,False
1806,w_258,258,weight,-0.0,0.0,False
1808,cxy_258,258,off_diagonal,0.0,0.0,False
1810,cyy_258,258,diagonal,0.0,0.0,False
1811,cyz_258,258,off_diagonal,0.0,0.0,False
1814,cxx_259,259,diagonal,0.0,0.0,False
1815,cxy_259,259,off_diagonal,0.0,0.0,False
1817,cyy_259,259,diagonal,-0.0,0.0,False
1818,cyz_259,259,off_diagonal,0.0,0.0,False
1822,cxy_260,260,off_diagonal,0.0,0.0,False
1482,cyz_211,211,off_diagonal,-0.0,0.0,False
1480,cxz_211,211,off_diagonal,0.0,0.0,False
994,w_142,142,weight,0.0,0.0,False
1159,cyy_165,165,diagonal,-0.0,0.0,False
1146,cyz_163,163,off_diagonal,0.0,0.0,False
1147,czz_163,163,diagonal,-0.0,0.0,False
1148,w_164,164,weight,-0.0,0.0,False
1151,cxz_164,164,off_diagonal,0.0,0.0,False
1152,cyy_164,164,diagonal,0.0,0.0,False
1153,cyz_164,164,off_diagonal,-0.0,0.0,False
1156,cxx_165,165,diagonal,-0.0,0.0,False
1157,cxy_165,165,off_diagonal,-0.0,0.0,False
1158,cxz_165,165,off_diagonal,0.0,0.0,False
1160,cyz_165,165,off_diagonal,-0.0,0.0,False
1143,cxy_163,163,off_diagonal,0.0,0.0,False
1161,czz_165,165,diagonal,0.0,0.0,False
1162,w_166,166,weight,0.0,0.0,False
1163,cxx_166,166,diagonal,-0.0,0.0,False
1164,cxy_166,166,off_diagonal,0.0,0.0,False
1165,cxz_166,166,off_diagonal,0.0,0.0,False
1166,cyy_166,166,diagonal,0.0,0.0,False
1168,czz_166,166,diagonal,0.0,0.0,False
1171,cxy_167,167,off_diagonal,-0.0,0.0,False
1172,cxz_167,167,off_diagonal,0.0,0.0,False
1145,cyy_163,163,diagonal,-0.0,0.0,False
1141,w_163,163,weight,-0.0,0.0,False
1112,czz_158,158,diagonal,0.0,0.0,False
1126,czz_160,160,diagonal,-0.0,0.0,False
1115,cxy_159,159,off_diagonal,0.0,0.0,False
1116,cxz_159,159,off_diagonal,-0.0,0.0,False
1118,cyz_159,159,off_diagonal,0.0,0.0,False
1119,czz_159,159,diagonal,-0.0,0.0,False
1120,w_160,160,weight,0.0,0.0,False
1122,cxy_160,160,off_diagonal,-0.0,0.0,False
1123,cxz_160,160,off_diagonal,0.0,0.0,False
1124,cyy_160,160,diagonal,-0.0,0.0,False
1125,cyz_160,160,off_diagonal,-0.0,0.0,False
1127,w_161,161,weight,-0.0,0.0,False
1140,czz_162,162,diagonal,-0.0,0.0,False
1129,cxy_161,161,off_diagonal,-0.0,0.0,False
1130,cxz_161,161,off_diagonal,0.0,0.0,False
1131,cyy_161,161,diagonal,-0.0,0.0,False
1133,czz_161,161,diagonal,-0.0,0.0,False
1134,w_162,162,weight,-0.0,0.0,False
1135,cxx_162,162,diagonal,-0.0,0.0,False
1137,cxz_162,162,off_diagonal,-0.0,0.0,False
1138,cyy_162,162,diagonal,-0.0,0.0,False
1139,cyz_162,162,off_diagonal,0.0,0.0,False
1175,czz_167,167,diagonal,0.0,0.0,False
1176,w_168,168,weight,0.0,0.0,False
1177,cxx_168,168,diagonal,0.0,0.0,False
1223,cyz_174,174,off_diagonal,-0.0,0.0,False
1210,czz_172,172,diagonal,0.0,0.0,False
1211,w_173,173,weight,-0.0,0.0,False
1212,cxx_173,173,diagonal,-0.0,0.0,False
1213,cxy_173,173,off_diagonal,0.0,0.0,False
1214,cxz_173,173,off_diagonal,0.0,0.0,False
1216,cyz_173,173,off_diagonal,0.0,0.0,False
1219,cxx_174,174,diagonal,-0.0,0.0,False
1220,cxy_174,174,off_diagonal,0.0,0.0,False
1222,cyy_174,174,diagonal,-0.0,0.0,False
1224,czz_174,174,diagonal,-0.0,0.0,False
1178,cxy_168,168,off_diagonal,0.0,0.0,False
1226,cxx_175,175,diagonal,0.0,0.0,False
1227,cxy_175,175,off_diagonal,-0.0,0.0,False
1228,cxz_175,175,off_diagonal,-0.0,0.0,False
1230,cyz_175,175,off_diagonal,-0.0,0.0,False
1231,czz_175,175,diagonal,0.0,0.0,False
1232,w_176,176,weight,-0.0,0.0,False
1233,cxx_176,176,diagonal,-0.0,0.0,False
1234,cxy_176,176,off_diagonal,0.0,0.0,False
1235,cxz_176,176,off_diagonal,0.0,0.0,False
1209,cyz_172,172,off_diagonal,0.0,0.0,False
1208,cyy_172,172,diagonal,-0.0,0.0,False
1207,cxz_172,172,off_diagonal,0.0,0.0,False
1206,cxy_172,172,off_diagonal,-0.0,0.0,False
1180,cyy_168,168,diagonal,-0.0,0.0,False
1181,cyz_168,168,off_diagonal,-0.0,0.0,False
1183,w_169,169,weight,-0.0,0.0,False
1184,cxx_169,169,diagonal,-0.0,0.0,False
1186,cxz_169,169,off_diagonal,0.0,0.0,False
1187,cyy_169,169,diagonal,-0.0,0.0,False
1188,cyz_169,169,off_diagonal,-0.0,0.0,False
1189,czz_169,169,diagonal,0.0,0.0,False
1190,w_170,170,weight,-0.0,0.0,False
1191,cxx_170,170,diagonal,-0.0,0.0,False
1192,cxy_170,170,off_diagonal,0.0,0.0,False
1193,cxz_170,170,off_diagonal,-0.0,0.0,False
1194,cyy_170,170,diagonal,0.0,0.0,False
1196,czz_170,170,diagonal,-0.0,0.0,False
1199,cxy_171,171,off_diagonal,0.0,0.0,False
1200,cxz_171,171,off_diagonal,-0.0,0.0,False
1202,cyz_171,171,off_diagonal,-0.0,0.0,False
1203,czz_171,171,diagonal,-0.0,0.0,False
1205,cxx_172,172,diagonal,0.0,0.0,False
1113,w_159,159,weight,-0.0,0.0,False
1110,cyy_158,158,diagonal,-0.0,0.0,False
1479,cxy_211,211,off_diagonal,0.0,0.0,False
1031,cxy_147,147,off_diagonal,0.0,0.0,False
1020,cyz_145,145,off_diagonal,-0.0,0.0,False
1022,w_146,146,weight,0.0,0.0,False
1023,cxx_146,146,diagonal,-0.0,0.0,False
1024,cxy_146,146,off_diagonal,-0.0,0.0,False
1025,cxz_146,146,off_diagonal,0.0,0.0,False
1026,cyy_146,146,diagonal,-0.0,0.0,False
1027,cyz_146,146,off_diagonal,0.0,0.0,False
1028,czz_146,146,diagonal,0.0,0.0,False
1030,cxx_147,147,diagonal,-0.0,0.0,False
